Data;UF;Cidade;Regiao;CodigoEstacao;Latitude;Longitude;Altitude;ArquivoFonte;Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Unnamed: 7;Unnamed: 6
20190831.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2019-08-31;16,0;81,2;1020,5;20,8;13,3;3,9;;
20190930.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2019-09-30;15,0;76,6;1016,1;22,2;11,7;3,9;;
20191031.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2019-10-31;10,0;58,8;1013,3;23,7;10,5;3,5;;
20191130.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2019-11-30;15,0;88,4;1012,0;22,9;13,3;3,5;;
20191231.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2019-12-31;13,0;57,4;1011,2;24,4;9,5;3,1;;
20200131.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-01-31;13,0;64,4;1009,6;26,0;9,5;3,3;;
20200229.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-02-29;17,0;187,4;1011,6;25,2;;;;
20200331.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-03-31;12,0;178,2;1013,7;24,1;10,9;3,4;;
20200430.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-04-30;7,0;27,2;1015,4;22,9;7,9;2,8;;
20200531.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-05-31;13,0;87,2;1016,2;21,4;15,4;3,5;;
20200630.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-06-30;6,0;15,4;1016,9;22,7;;;;
20200731.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-07-31;7,0;75,4;1017,3;21,9;;;;
20200831.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-08-31;14,0;45,8;1018,7;21,0;;;;
20200930.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-09-30;11,0;141,8;1015,3;23,9;;;;
20201031.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-10-31;11,0;85,2;1012,6;23,5;;;;
20201130.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-11-30;15,0;;1013,6;;;;;
20201231.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2020-12-31;20,0;155,2;1010,6;25,3;10,5;;;
20210131.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-01-31;7,0;42,4;1010,3;26,7;9,5;3,3;;
20210228.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-02-28;18,0;143,8;1009,9;25,3;;;;
20210331.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-03-31;7,0;48,2;1011,1;26,0;;;;
20210430.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-04-30;18,0;110,8;1014,5;23,3;;;;
20210531.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-05-31;15,0;60,4;1015,7;22,0;;;;
20210630.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-06-30;14,0;28,2;1017,4;21,2;;;;
20210731.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-07-31;10,0;25,8;1020,0;19,4;13,4;;;
20210831.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-08-31;11,0;86,0;1018,7;21,3;10,6;3,6;;
20210930.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-09-30;9,0;22,8;1015,2;22,2;11,4;3,4;;
20211031.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-10-31;18,0;135,0;1014,3;21,1;10,4;3,4;;
20211130.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-11-30;17,0;119,4;1011,6;21,6;9,1;3,2;;
20211231.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2021-12-31;16,0;177,0;1010,2;23,9;9,3;3,4;;
20220131.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-01-31;15,0;92,0;1009,7;25,8;8,9;3,1;;
20220228.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-02-28;10,0;82,8;1010,9;25,4;8,7;3,0;;
20220331.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-03-31;7,0;44,2;1011,2;26,7;14,8;3,4;;
20220430.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-04-30;13,0;379,2;1013,4;24,3;13,8;3,7;;
20220531.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-05-31;12,0;22,6;1015,3;22,1;13,9;3,6;;
20220630.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-06-30;18,0;65,2;1016,6;20,5;12,0;3,7;;
20220731.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-07-31;10,0;36,8;1017,4;22,1;9,6;3,5;;
20220831.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-08-31;17,0;66,8;1018,2;20,8;15,9;4,0;;
20220930.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-09-30;16,0;137,0;1016,6;20,5;11,5;3,9;;
20221031.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-10-31;15,0;29,4;1013,3;23,3;9,8;3,3;;
20221130.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-11-30;18,0;189,4;1013,0;22,5;13,6;3,8;;
20221231.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2022-12-31;17,0;157,6;1010,1;24,1;11,1;3,3;;
20230131.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-01-31;14,0;188,0;1010,5;25,2;10,2;3,3;;
20230228.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-02-28;14,0;160,6;1010,8;26,5;10,5;3,2;;
20230331.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-03-31;10,0;80,2;1012,7;25,9;10,7;3,0;;
20230430.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-04-30;16,0;124,0;1013,2;23,7;12,6;3,2;;
20230531.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-05-31;8,0;;;22,0;14,0;;;
20230630.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-06-30;11,0;17,0;1018,1;21,5;9,2;3,3;;
20230731.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-07-31;11,0;34,0;1018,7;21,0;12,6;3,6;;
20230831.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-08-31;8,0;41,2;1015,8;22,0;13,4;3,6;;
20230930.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-09-30;;;1014,0;24,3;13,0;3,7;;
20231031.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-10-31;;;1011,9;23,7;18,7;3,7;;
20231130.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-11-30;13,0;87,2;1010,7;25,5;14,3;3,7;;
20231231.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2023-12-31;6,0;23,6;1010,9;25,5;10,7;3,3;;
20240131.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-01-31;17,0;223,6;1010,1;26,0;12,5;3,5;;
20240229.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-02-29;7,0;63,4;1011,9;26,6;10,0;3,2;;
20240331.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-03-31;4,0;3,6;1012,0;25,7;13,0;3,2;;
20240430.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-04-30;3,0;7,4;1013,6;24,2;10,0;2,8;;
20240531.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-05-31;11,0;38,4;1014,5;24,4;10,8;3,4;;
20240630.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-06-30;4,0;4,4;1016,7;23,1;9,3;3,3;;
20240731.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-07-31;1,0;16,8;1019,8;20,6;10,0;3,4;;
20240831.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-08-31;8,0;62,6;1018,1;21,5;13,9;4,1;;
20240930.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-09-30;9,0;6,4;1014,6;23,5;12,5;3,7;;
20241031.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-10-31;12,0;120,2;1013,9;23,0;12,6;3,7;;
20241130.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-11-30;14,0;124,4;1011,7;23,1;10,1;3,1;;
20241231.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2024-12-31;16,0;93,4;1010,0;24,9;12,1;3,3;;
20250131.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2025-01-31;14,0;129,2;1009,5;25,8;8,1;2,9;;
20250228.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2025-02-28;2,0;2,2;1011,4;27,6;10,5;3,4;;
20250331.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2025-03-31;1,0;6,0;1013,7;25,1;9,5;3,0;;
20250430.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2025-04-30;;;1013,2;24,4;12,9;;;
20250531.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2025-05-31;;;1017,9;;;;;
20250630.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2025-06-30;;;;;10,8;;;
20250731.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2025-07-31;;;;;11,6;;;
20250831.0;;RIO DE JANEIRO-MARAMBAIA;;A602;-23.05027777;-43.59555555;12.0;dados_A602_M_2004-01-01_2025-08-01.csv;2025-08-31;4,0;;;21,6;10,4;;;
20061031.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2006-10-31;2,0;;;;;;;
20061130.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2006-11-30;26,0;389,4;825,3;13,9;13,8;5,7;;
20061231.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2006-12-31;27,0;265,8;826,1;15,3;12,1;5,1;;
20070131.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-01-31;31,0;669,4;825,1;15,7;14,4;6,0;;
20070228.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-02-28;19,0;112,2;826,5;15,9;14,6;4,7;;
20070331.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-03-31;18,0;86,8;827,9;16,7;12,0;4,0;;
20070430.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-04-30;24,0;227,4;828,2;14,9;14,4;3,9;;
20070531.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-05-31;27,0;156,2;827,5;11,2;13,7;5,3;;
20070630.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-06-30;16,0;17,4;829,2;12,5;13,3;5,2;;
20070731.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-07-31;15,0;83,6;828,5;11,2;14,9;6,0;;
20070831.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-08-31;9,0;7,8;830,1;12,5;14,6;4,6;;
20070930.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-09-30;8,0;63,6;830,2;13,3;12,8;4,5;;
20071031.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-10-31;14,0;89,4;827,2;14,9;10,4;3,8;;
20071130.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-11-30;8,0;;825,1;;13,9;5,3;;
20071231.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2007-12-31;12,0;;825,4;16,1;13,5;4,7;;
20080131.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-01-31;11,0;;825,4;15,3;11,5;4,6;;
20080229.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-02-29;4,0;;;;12,4;;;
20080331.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-03-31;18,0;;825,8;15,1;12,6;4,7;;
20080430.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-04-30;22,0;214,2;825,5;14,8;12,1;4,2;;
20080531.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-05-31;13,0;117,0;827,4;11,8;11,5;4,4;;
20080630.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-06-30;20,0;44,0;828,8;11,3;11,1;4,7;;
20080731.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-07-31;8,0;23,8;830,2;11,5;11,2;3,9;;
20080831.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-08-31;15,0;83,6;828,3;12,7;12,4;5,0;;
20080930.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-09-30;21,0;72,0;827,8;12,0;14,6;4,9;;
20081031.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-10-31;22,0;164,4;828,1;14,6;12,0;4,9;;
20081130.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-11-30;27,0;433,4;825,6;13,5;12,3;4,3;;
20081231.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2008-12-31;29,0;304,4;824,3;14,4;11,8;4,3;;
20090131.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-01-31;29,0;444,2;825,8;15,6;11,4;;;
20090228.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-02-28;18,0;256,2;826,4;16,7;13,7;4,5;;
20090331.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-03-31;24,0;127,6;825,9;16,2;10,2;3,9;;
20090430.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-04-30;21,0;161,0;827,1;13,5;11,7;4,1;;
20090531.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-05-31;25,0;56,8;827,6;12,3;11,0;4,4;;
20090630.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-06-30;21,0;50,6;828,0;10,3;11,1;4,4;;
20090731.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-07-31;23,0;85,2;828,5;11,8;14,3;5,3;;
20090831.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-08-31;10,0;;828,5;12,2;12,6;6,0;;
20090930.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-09-30;;;;;;;;
20091031.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-10-31;1,0;;;;;;;
20091130.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-11-30;21,0;358,8;825,3;16,8;12,5;5,0;;
20091231.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2009-12-31;2,0;;;;;;;
20100131.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-01-31;;;;;10,3;;;
20100228.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-02-28;;;;;;;;
20100331.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-03-31;3,0;;;;;;;
20100430.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-04-30;20,0;374,2;827,7;13,8;13,6;4,6;;
20100531.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-05-31;17,0;141,0;826,8;12,3;12,5;5,0;;
20100630.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-06-30;15,0;119,0;829,5;10,9;13,7;5,0;;
20100731.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-07-31;16,0;62,4;830,6;11,9;15,7;4,5;;
20100831.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-08-31;11,0;29,2;829,6;11,5;12,3;4,4;;
20100930.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-09-30;16,0;64,6;828,0;13,2;14,4;5,6;;
20101031.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-10-31;23,0;276,6;825,5;13,1;13,9;4,9;;
20101130.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-11-30;26,0;364,6;824,0;14,2;12,8;5,0;;
20101231.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2010-12-31;27,0;463,6;823,3;16,4;11,2;3,9;;
20110131.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2011-01-31;23,0;252,4;824,5;16,6;15,9;5,8;;
20110228.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2011-02-28;16,0;71,8;826,3;17,2;10,2;3,8;;
20110331.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2011-03-31;27,0;64,8;825,5;15,2;9,9;3,9;;
20110430.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2011-04-30;20,0;39,0;827,5;14,7;12,4;4,1;;
20110531.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2011-05-31;14,0;49,2;827,5;11,2;10,1;4,3;;
20110630.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2011-06-30;6,0;3,8;827,5;10,4;17,4;5,3;;
20110731.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2011-07-31;4,0;3,4;828,6;11,6;14,8;4,5;;
20110831.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2011-08-31;4,0;1,4;828,5;13,2;14,0;5,8;;
20110930.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2011-09-30;0,0;0,0;829,8;12,5;12,6;4,9;;
20111031.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2011-10-31;3,0;6,4;826,0;13,3;12,8;5,6;;
20111130.0;;PICO DO COUTO;;A610;-22.46472222;-43.29138888;1777.0;dados_A610_M_2006-10-21_2025-08-01.csv;2011-11-30;4,0;13,0;825,4;12,4;13,9;5,1;;
