Data;DataExcel;Regiao;Sistema;Classe;TipoConsumidor;Consumo;Consumidores;DataVersao
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;7.260.788,2;36.156.694;22/09/2025
20240301;01/03/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;-685,4;5;22/09/2025
20240301;01/03/2024;Sul;SUL;Residencial;Cativo;2.751.057,5;11.790.379;22/09/2025
20240301;01/03/2024;Sul;SUL;Residencial;Livre;-128,2;0;22/09/2025
20240201;01/02/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.363.530,6;6.315.205;22/09/2025
20240201;01/02/2024;Nordeste;NORDESTE;Residencial;Cativo;2.699.961,9;19.617.178;22/09/2025
20240201;01/02/2024;Nordeste;NORDESTE;Residencial;Livre;37,8;1;22/09/2025
20240201;01/02/2024;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;397.761,1;2.519.166;22/09/2025
20240201;01/02/2024;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.135,0;707;22/09/2025
20240201;01/02/2024;Norte;NORTE INTERLIGADO;Residencial;Cativo;762.829,2;3.916.274;22/09/2025
20240201;01/02/2024;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;138.977,3;600.395;22/09/2025
20240201;01/02/2024;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;186.101,5;731.709;22/09/2025
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.885.969,4;36.127.501;22/09/2025
20240201;01/02/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;946,0;8;22/09/2025
20240201;01/02/2024;Sul;SUL;Residencial;Cativo;2.770.282,1;11.759.351;22/09/2025
20240201;01/02/2024;Sul;SUL;Residencial;Livre;166,8;0;22/09/2025
20240101;01/01/2024;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.381.912,6;6.299.769;22/09/2025
20240101;01/01/2024;Nordeste;NORDESTE;Residencial;Cativo;2.754.514,4;19.605.571;22/09/2025
20240101;01/01/2024;Nordeste;NORDESTE;Residencial;Livre;40,8;1;22/09/2025
20240101;01/01/2024;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;413.115,1;2.516.135;22/09/2025
20240101;01/01/2024;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.263,0;700;22/09/2025
20240101;01/01/2024;Norte;NORTE INTERLIGADO;Residencial;Cativo;780.542,2;3.929.483;22/09/2025
20240101;01/01/2024;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;142.110,1;606.427;22/09/2025
20240101;01/01/2024;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;200.046,2;731.819;22/09/2025
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;7.068.150,5;35.649.069;22/09/2025
20240101;01/01/2024;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;985,2;4;22/09/2025
20240101;01/01/2024;Sul;SUL;Residencial;Cativo;2.703.759,4;11.758.497;22/09/2025
20240101;01/01/2024;Sul;SUL;Residencial;Livre;0,4;0;22/09/2025
20231201;01/12/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.522.553,6;6.292.618;22/09/2025
20231201;01/12/2023;Nordeste;NORDESTE;Residencial;Cativo;2.663.060,6;19.615.279;22/09/2025
20231201;01/12/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;434.079,9;2.515.711;22/09/2025
20231201;01/12/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;744,0;703;22/09/2025
20231201;01/12/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;827.310,3;3.904.427;22/09/2025
20231201;01/12/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;137.009,2;596.550;22/09/2025
20231201;01/12/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;207.234,9;728.859;22/09/2025
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;7.079.985,3;36.153.361;22/09/2025
20231201;01/12/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;348,9;2;22/09/2025
20231201;01/12/2023;Sul;SUL;Residencial;Cativo;2.446.621,7;11.435.140;22/09/2025
20231101;01/11/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.529.414,8;6.271.615;22/09/2025
20231101;01/11/2023;Nordeste;NORDESTE;Residencial;Cativo;2.684.076,8;19.494.861;22/09/2025
20231101;01/11/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;434.017,6;2.518.329;22/09/2025
20231101;01/11/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;943,0;701;22/09/2025
20231101;01/11/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;873.775,4;3.901.374;22/09/2025
20231101;01/11/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;145.655,0;594.688;22/09/2025
20231101;01/11/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;216.358,4;728.021;22/09/2025
20231101;01/11/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.880.574,2;35.968.451;22/09/2025
20231101;01/11/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;396,3;2;22/09/2025
20231101;01/11/2023;Sul;SUL;Residencial;Cativo;2.176.246,2;11.418.171;22/09/2025
20231001;01/10/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.479.546,0;6.260.248;22/09/2025
20231001;01/10/2023;Nordeste;NORDESTE;Residencial;Cativo;2.464.156,7;19.456.032;22/09/2025
20231001;01/10/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;434.590,9;2.502.250;22/09/2025
20231001;01/10/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;922,0;690;22/09/2025
20231001;01/10/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;869.018,8;3.896.903;22/09/2025
20231001;01/10/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;148.148,6;592.869;22/09/2025
20231001;01/10/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;205.160,5;726.477;22/09/2025
20231001;01/10/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.607.417,8;36.028.012;22/09/2025
20231001;01/10/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;372,9;2;22/09/2025
20231001;01/10/2023;Sul;SUL;Residencial;Cativo;2.210.632,1;11.402.942;22/09/2025
20230901;01/09/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.318.677,6;6.244.629;22/09/2025
20230901;01/09/2023;Nordeste;NORDESTE;Residencial;Cativo;2.460.984,1;19.332.377;22/09/2025
20230901;01/09/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;413.072,4;2.496.571;22/09/2025
20230901;01/09/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;891,0;679;22/09/2025
20230901;01/09/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;830.339,6;3.882.793;22/09/2025
20230901;01/09/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;147.305,0;590.883;22/09/2025
20230901;01/09/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;209.074,0;725.248;22/09/2025
20230901;01/09/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.211.928,3;35.939.741;22/09/2025
20230901;01/09/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;419,7;2;22/09/2025
20230901;01/09/2023;Sul;SUL;Residencial;Cativo;2.092.122,7;11.376.907;22/09/2025
20230801;01/08/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.179.501,6;6.234.848;22/09/2025
20230801;01/08/2023;Nordeste;NORDESTE;Residencial;Cativo;2.301.098,1;19.142.577;22/09/2025
20230801;01/08/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;401.736,8;2.494.258;22/09/2025
20230801;01/08/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;822,0;650;22/09/2025
20230801;01/08/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;794.352,1;3.876.962;22/09/2025
20230801;01/08/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;134.304,4;586.883;22/09/2025
20230801;01/08/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;194.563,6;725.269;22/09/2025
20230801;01/08/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.929.387,6;36.040.491;22/09/2025
20230801;01/08/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;376,9;2;22/09/2025
20230801;01/08/2023;Sul;SUL;Residencial;Cativo;2.062.813,3;11.361.349;22/09/2025
20230701;01/07/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.071.272,3;6.216.532;22/09/2025
20230701;01/07/2023;Nordeste;NORDESTE;Residencial;Cativo;2.221.714,7;19.261.408;22/09/2025
20230701;01/07/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;389.024,4;2.488.252;22/09/2025
20230701;01/07/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;764,0;691;22/09/2025
20230701;01/07/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;749.208,0;3.861.002;22/09/2025
20230701;01/07/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;117.643,4;583.894;22/09/2025
20230701;01/07/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;169.883,6;721.082;22/09/2025
20230701;01/07/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.751.369,7;35.973.663;22/09/2025
20230701;01/07/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;421,5;2;22/09/2025
20230701;01/07/2023;Sul;SUL;Residencial;Cativo;2.112.131,1;11.338.062;22/09/2025
20230601;01/06/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.129.767,9;6.210.522;22/09/2025
20230601;01/06/2023;Nordeste;NORDESTE;Residencial;Cativo;2.329.790,4;19.220.671;22/09/2025
20230601;01/06/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;381.032,4;2.483.658;22/09/2025
20230601;01/06/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;835,0;694;22/09/2025
20230601;01/06/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;744.187,3;3.857.475;22/09/2025
20230601;01/06/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;121.554,3;580.835;22/09/2025
20230601;01/06/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;178.621,3;720.304;22/09/2025
20230601;01/06/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.888.083,5;35.909.455;22/09/2025
20230601;01/06/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;457,6;2;22/09/2025
20230601;01/06/2023;Sul;SUL;Residencial;Cativo;2.064.325,2;11.311.577;22/09/2025
20230501;01/05/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.170.398,7;6.199.480;22/09/2025
20230501;01/05/2023;Nordeste;NORDESTE;Residencial;Cativo;2.542.905,1;19.230.355;22/09/2025
20230501;01/05/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;379.762,3;2.479.672;22/09/2025
20230501;01/05/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;905,0;693;22/09/2025
20230501;01/05/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;692.278,4;3.811.161;22/09/2025
20230501;01/05/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;131.727,2;627.262;22/09/2025
20230501;01/05/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;175.285,0;704.655;22/09/2025
20230501;01/05/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.935.697,9;35.676.157;22/09/2025
20230501;01/05/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;387,0;2;22/09/2025
20230501;01/05/2023;Sul;SUL;Residencial;Cativo;2.049.469,6;11.291.546;22/09/2025
20230401;01/04/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.227.059,3;6.185.190;22/09/2025
20230401;01/04/2023;Nordeste;NORDESTE;Residencial;Cativo;2.457.214,7;19.155.504;22/09/2025
20230401;01/04/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;337.505,6;2.470.219;22/09/2025
20230401;01/04/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;822,0;691;22/09/2025
20230401;01/04/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;644.846,9;3.793.079;22/09/2025
20230401;01/04/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;131.913,0;624.335;22/09/2025
20230401;01/04/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;159.621,3;701.027;22/09/2025
20230401;01/04/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.388.540,7;35.748.693;22/09/2025
20230401;01/04/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;436,4;2;22/09/2025
20230401;01/04/2023;Sul;SUL;Residencial;Cativo;2.354.968,4;11.272.291;22/09/2025
20230301;01/03/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.223.054,0;6.180.136;22/09/2025
20230301;01/03/2023;Nordeste;NORDESTE;Residencial;Cativo;2.519.331,0;19.014.876;22/09/2025
20230301;01/03/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;341.224,7;2.469.646;22/09/2025
20230301;01/03/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;928,0;691;22/09/2025
20230301;01/03/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;644.466,6;3.788.419;22/09/2025
20230301;01/03/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;129.338,1;635.045;22/09/2025
20230301;01/03/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;174.798,4;701.663;22/09/2025
20230301;01/03/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.829.028,6;35.644.025;22/09/2025
20230301;01/03/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;215,5;2;22/09/2025
20230301;01/03/2023;Sul;SUL;Residencial;Cativo;2.503.872,9;11.258.213;22/09/2025
20230201;01/02/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.149.604,7;6.158.209;22/09/2025
20230201;01/02/2023;Nordeste;NORDESTE;Residencial;Cativo;2.437.444,4;18.973.595;22/09/2025
20230201;01/02/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;340.165,1;2.460.636;22/09/2025
20230201;01/02/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;808,0;680;22/09/2025
20230201;01/02/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;592.053,2;3.786.867;22/09/2025
20230201;01/02/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;119.449,8;634.946;22/09/2025
20230201;01/02/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;152.894,5;697.210;22/09/2025
20230201;01/02/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.333.030,5;35.517.300;22/09/2025
20230201;01/02/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;190,2;2;22/09/2025
20230201;01/02/2023;Sul;SUL;Residencial;Cativo;2.605.102,3;11.228.197;22/09/2025
20230101;01/01/2023;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.152.181,1;6.153.762;22/09/2025
20230101;01/01/2023;Nordeste;NORDESTE;Residencial;Cativo;2.462.009,6;18.962.796;22/09/2025
20230101;01/01/2023;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;342.592,8;2.459.003;22/09/2025
20230101;01/01/2023;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;888,0;685;22/09/2025
20230101;01/01/2023;Norte;NORTE INTERLIGADO;Residencial;Cativo;618.594,4;3.784.220;22/09/2025
20230101;01/01/2023;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;127.674,0;633.133;22/09/2025
20230101;01/01/2023;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;162.357,0;697.859;22/09/2025
20230101;01/01/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.855.498,1;35.457.795;22/09/2025
20230101;01/01/2023;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;316,2;2;22/09/2025
20230101;01/01/2023;Sul;SUL;Residencial;Cativo;2.347.904,7;11.207.254;22/09/2025
20221201;01/12/2022;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.260.870,9;6.142.731;22/09/2025
20221201;01/12/2022;Nordeste;NORDESTE;Residencial;Cativo;2.458.424,2;18.860.386;22/09/2025
20221201;01/12/2022;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;379.815,3;2.454.954;22/09/2025
20221201;01/12/2022;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;838,0;681;22/09/2025
20221201;01/12/2022;Norte;NORTE INTERLIGADO;Residencial;Cativo;676.491,0;3.750.869;22/09/2025
20221201;01/12/2022;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;129.911,2;618.127;22/09/2025
20221201;01/12/2022;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;183.289,8;700.440;22/09/2025
20221201;01/12/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;6.315.761,0;35.223.103;22/09/2025
20221201;01/12/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;376,6;1;22/09/2025
20221201;01/12/2022;Sul;SUL;Residencial;Cativo;2.282.810,5;11.187.764;22/09/2025
20221101;01/11/2022;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.203.483,8;6.137.688;22/09/2025
20221101;01/11/2022;Nordeste;NORDESTE;Residencial;Cativo;2.428.472,6;18.767.121;22/09/2025
20221101;01/11/2022;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;378.045,1;2.450.134;22/09/2025
20221101;01/11/2022;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;888,0;681;22/09/2025
20221101;01/11/2022;Norte;NORTE INTERLIGADO;Residencial;Cativo;677.571,6;3.731.711;22/09/2025
20221101;01/11/2022;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;133.886,0;611.824;22/09/2025
20221101;01/11/2022;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;170.615,6;695.821;22/09/2025
20221101;01/11/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.951.510,4;35.151.532;22/09/2025
20221101;01/11/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;424,0;1;22/09/2025
20221101;01/11/2022;Sul;SUL;Residencial;Cativo;2.004.807,3;11.153.299;22/09/2025
20221001;01/10/2022;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.216.585,7;6.114.537;22/09/2025
20221001;01/10/2022;Nordeste;NORDESTE;Residencial;Cativo;2.279.963,8;18.724.958;22/09/2025
20221001;01/10/2022;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;372.212,6;2.447.666;22/09/2025
20221001;01/10/2022;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;1.024,0;682;22/09/2025
20221001;01/10/2022;Norte;NORTE INTERLIGADO;Residencial;Cativo;720.132,0;3.730.269;22/09/2025
20221001;01/10/2022;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;140.944,1;609.561;22/09/2025
20221001;01/10/2022;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;183.074,1;692.536;22/09/2025
20221001;01/10/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.754.784,2;35.108.699;22/09/2025
20221001;01/10/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;414,1;1;22/09/2025
20221001;01/10/2022;Sul;SUL;Residencial;Cativo;1.936.081,7;11.121.596;22/09/2025
20220901;01/09/2022;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.182.929,1;6.104.000;22/09/2025
20220901;01/09/2022;Nordeste;NORDESTE;Residencial;Cativo;2.238.969,4;18.668.562;22/09/2025
20220901;01/09/2022;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;374.619,1;2.444.283;22/09/2025
20220901;01/09/2022;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;805,0;681;22/09/2025
20220901;01/09/2022;Norte;NORTE INTERLIGADO;Residencial;Cativo;722.439,3;3.714.230;22/09/2025
20220901;01/09/2022;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;133.195,2;606.494;22/09/2025
20220901;01/09/2022;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;176.936,0;691.276;22/09/2025
20220901;01/09/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.694.229,1;35.243.965;22/09/2025
20220901;01/09/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;408,7;1;22/09/2025
20220901;01/09/2022;Sul;SUL;Residencial;Cativo;1.980.822,4;11.102.334;22/09/2025
20220801;01/08/2022;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;294,5;985;22/09/2025
20220801;01/08/2022;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.092.913,7;6.095.998;22/09/2025
20220801;01/08/2022;Nordeste;NORDESTE;Residencial;Cativo;2.123.904,8;18.609.402;22/09/2025
20220801;01/08/2022;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;367.272,8;2.445.381;22/09/2025
20220801;01/08/2022;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;831,0;678;22/09/2025
20220801;01/08/2022;Norte;NORTE INTERLIGADO;Residencial;Cativo;690.591,9;3.721.057;22/09/2025
20220801;01/08/2022;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;131.289,0;612.274;22/09/2025
20220801;01/08/2022;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;173.930,7;689.808;22/09/2025
20220801;01/08/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.545.449,4;35.151.365;22/09/2025
20220801;01/08/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;334,8;1;22/09/2025
20220801;01/08/2022;Sul;SUL;Residencial;Cativo;1.948.832,0;11.074.791;22/09/2025
20220701;01/07/2022;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;268,5;980;22/09/2025
20220701;01/07/2022;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.058.493,8;6.070.918;22/09/2025
20220701;01/07/2022;Nordeste;NORDESTE;Residencial;Cativo;2.135.519,1;18.543.476;22/09/2025
20220701;01/07/2022;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;330.872,1;2.440.848;22/09/2025
20220701;01/07/2022;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;828,0;675;22/09/2025
20220701;01/07/2022;Norte;NORTE INTERLIGADO;Residencial;Cativo;636.837,8;3.688.756;22/09/2025
20220701;01/07/2022;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;119.329,3;602.633;22/09/2025
20220701;01/07/2022;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;166.847,1;690.938;22/09/2025
20220701;01/07/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.539.276,9;35.017.561;22/09/2025
20220701;01/07/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;411,8;1;22/09/2025
20220701;01/07/2022;Sul;SUL;Residencial;Cativo;1.988.102,9;11.046.502;22/09/2025
20220601;01/06/2022;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;279,3;968;22/09/2025
20220601;01/06/2022;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.059.671,5;6.059.801;22/09/2025
20220601;01/06/2022;Nordeste;NORDESTE;Residencial;Cativo;2.143.356,0;18.494.573;22/09/2025
20220601;01/06/2022;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;325.350,9;2.436.150;22/09/2025
20220601;01/06/2022;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;777,0;676;22/09/2025
20220601;01/06/2022;Norte;NORTE INTERLIGADO;Residencial;Cativo;628.316,5;3.681.557;22/09/2025
20220601;01/06/2022;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;116.109,5;602.120;22/09/2025
20220601;01/06/2022;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;155.288,1;690.135;22/09/2025
20220601;01/06/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.492.857,2;34.927.746;22/09/2025
20220601;01/06/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;407,0;1;22/09/2025
20220601;01/06/2022;Sul;SUL;Residencial;Cativo;1.994.035,3;11.016.940;22/09/2025
20220501;01/05/2022;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;254,7;958;22/09/2025
20220501;01/05/2022;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.126.098,6;6.051.407;22/09/2025
20220501;01/05/2022;Nordeste;NORDESTE;Residencial;Cativo;2.334.653,0;18.460.957;22/09/2025
20220501;01/05/2022;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;340.510,3;2.430.251;22/09/2025
20220501;01/05/2022;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;844,0;676;22/09/2025
20220501;01/05/2022;Norte;NORTE INTERLIGADO;Residencial;Cativo;609.652,8;3.676.343;22/09/2025
20220501;01/05/2022;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;118.412,0;608.478;22/09/2025
20220501;01/05/2022;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;171.455,6;689.155;22/09/2025
20220501;01/05/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.700.953,8;34.873.353;22/09/2025
20220501;01/05/2022;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;365,4;1;22/09/2025
20220501;01/05/2022;Sul;SUL;Residencial;Cativo;1.873.782,5;10.997.128;22/09/2025
20220401;01/04/2022;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;272,0;955;22/09/2025
20220401;01/04/2022;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.163.568,1;6.036.914;22/09/2025
20220401;01/04/2022;Nordeste;NORDESTE;Residencial;Cativo;2.320.973,6;18.415.753;22/09/2025
20220401;01/04/2022;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;306.772,2;2.428.656;22/09/2025
20220401;01/04/2022;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;736,0;677;22/09/2025
20220401;01/04/2022;Norte;NORTE INTERLIGADO;Residencial;Cativo;585.649,4;3.652.527;22/09/2025
20220401;01/04/2022;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;120.107,2;597.511;22/09/2025
